ROWID,PRODUCT_ID,CUSTOMER_ID,PRICE,QUANTITY,TIMESTAMP
5350,6511,31790,2436,5,2017-11-22 05:20:49.0
5351,8164,72945,383,3,2017-11-22 05:20:50.0
5352,8099,19401,4913,1,2017-11-22 05:20:51.0
5353,6441,21697,4446,1,2017-11-22 05:20:52.0
5354,5779,47548,1039,1,2017-11-22 05:20:53.0
5355,8492,35164,3710,3,2017-11-22 05:20:54.0
5356,8665,8291,1945,4,2017-11-22 05:20:55.0
5357,6722,73590,3003,3,2017-11-22 05:20:56.0
5358,8479,391,3018,5,2017-11-22 05:20:57.0
5359,7045,13738,2157,3,2017-11-22 05:20:58.0
5360,8366,74048,2429,5,2017-11-22 05:20:59.0
5361,8227,8648,3209,5,2017-11-22 05:21:00.0
5362,5940,15395,3110,1,2017-11-22 05:21:01.0
5363,7865,4670,1752,5,2017-11-22 05:21:02.0
5364,8437,8795,4565,1,2017-11-22 05:21:03.0
5365,6124,13185,3725,3,2017-11-22 05:21:04.0
5366,7092,86153,1214,1,2017-11-22 05:21:05.0
5367,7205,44618,3824,2,2017-11-22 05:21:06.0
5368,8022,32258,909,5,2017-11-22 05:21:07.0
5369,6405,37371,3235,5,2017-11-22 05:21:08.0
5370,6910,74444,2434,2,2017-11-22 05:21:09.0
5371,7300,81305,1958,2,2017-11-22 05:21:10.0
5372,8538,69498,1747,5,2017-11-22 05:21:11.0
5373,6161,69160,4505,4,2017-11-22 05:21:12.0
5374,6660,63611,4498,3,2017-11-22 05:21:13.0
5375,8220,53152,751,4,2017-11-22 05:21:14.0
5376,8153,21644,215,1,2017-11-22 05:21:15.0
5377,5917,15844,4425,2,2017-11-22 05:21:16.0
5378,7410,39212,3459,3,2017-11-22 05:21:17.0
5379,6220,18882,3033,4,2017-11-22 05:21:18.0
5380,6537,6979,4389,1,2017-11-22 05:21:19.0
5381,6312,85428,4729,4,2017-11-22 05:21:20.0
5382,7372,84453,1262,4,2017-11-22 05:21:21.0
5383,7167,7119,2480,1,2017-11-22 05:21:22.0
5384,8842,11793,4946,1,2017-11-22 05:21:23.0
5385,7095,39832,704,4,2017-11-22 05:21:24.0
5386,6577,3534,2456,4,2017-11-22 05:21:25.0
5387,8188,24942,2587,2,2017-11-22 05:21:26.0
5388,7567,10582,2105,1,2017-11-22 05:21:27.0
5389,8947,6477,1817,1,2017-11-22 05:21:28.0
5390,8469,51918,4288,2,2017-11-22 05:21:29.0
5391,8506,74167,4625,5,2017-11-22 05:21:30.0
5392,6540,8423,2847,1,2017-11-22 05:21:31.0
5393,6867,8546,4507,2,2017-11-22 05:21:32.0
5394,7717,9072,3688,5,2017-11-22 05:21:33.0
5395,7197,11188,2895,4,2017-11-22 05:21:34.0
5396,8639,54983,2237,5,2017-11-22 05:21:35.0
5397,6556,84617,1849,4,2017-11-22 05:21:36.0
5398,8839,75959,1870,4,2017-11-22 05:21:37.0
5399,8532,81644,2239,3,2017-11-22 05:21:38.0
5400,7196,83826,4666,1,2017-11-22 05:21:39.0
5401,7851,13619,1687,1,2017-11-22 05:21:40.0
5402,5920,64708,2424,3,2017-11-22 05:21:41.0
5403,7718,32951,2501,5,2017-11-22 05:21:42.0
5404,8903,10842,4554,3,2017-11-22 05:21:43.0
5405,7456,6150,4578,4,2017-11-22 05:21:44.0
5406,6217,58502,2307,5,2017-11-22 05:21:45.0
5407,7158,45740,1549,5,2017-11-22 05:21:46.0
5408,6847,83352,1821,3,2017-11-22 05:21:47.0
5409,5784,40976,4344,2,2017-11-22 05:21:48.0
5410,8623,28342,1615,3,2017-11-22 05:21:49.0
5411,7747,52917,4511,4,2017-11-22 05:21:50.0
5412,7102,68389,427,2,2017-11-22 05:21:51.0
5413,8052,27195,685,3,2017-11-22 05:21:52.0
5414,7862,64154,862,3,2017-11-22 05:21:53.0
5415,8911,50191,4077,2,2017-11-22 05:21:54.0
5416,6524,82689,1240,1,2017-11-22 05:21:55.0
5417,6470,72176,4029,4,2017-11-22 05:21:56.0
5418,5889,47967,589,3,2017-11-22 05:21:57.0
5419,6016,73264,2534,1,2017-11-22 05:21:58.0
5420,8538,47450,1747,1,2017-11-22 05:21:59.0
5421,8482,27646,3582,4,2017-11-22 05:22:00.0
5422,6102,55320,596,2,2017-11-22 05:22:01.0
5423,5752,13786,4436,5,2017-11-22 05:22:02.0
5424,6660,43362,4498,1,2017-11-22 05:22:03.0
5425,8726,61661,323,2,2017-11-22 05:22:04.0
5426,6429,74134,1015,2,2017-11-22 05:22:05.0
5427,5951,83690,3954,2,2017-11-22 05:22:06.0
5428,7099,48614,4532,2,2017-11-22 05:22:07.0
5429,8747,52984,547,4,2017-11-22 05:22:08.0
5430,7227,16285,4470,3,2017-11-22 05:22:09.0
5431,6271,35700,4539,5,2017-11-22 05:22:10.0
5432,6392,61522,3673,2,2017-11-22 05:22:11.0
5433,7409,37927,4597,4,2017-11-22 05:22:12.0
5434,5812,62445,767,2,2017-11-22 05:22:13.0
5435,7095,85465,704,2,2017-11-22 05:22:14.0
5436,5666,25747,1900,5,2017-11-22 05:22:15.0
5437,6491,62596,4288,5,2017-11-22 05:22:16.0
5438,6417,44339,2029,1,2017-11-22 05:22:17.0
5439,6191,71397,1843,2,2017-11-22 05:22:18.0
5440,5614,2919,697,1,2017-11-22 05:22:19.0
5441,8244,70972,800,3,2017-11-22 05:22:20.0
5442,8506,38608,4625,3,2017-11-22 05:22:21.0
5443,6650,77570,4888,4,2017-11-22 05:22:22.0
5444,7328,10087,903,1,2017-11-22 05:22:23.0
5445,7232,12666,3797,5,2017-11-22 05:22:24.0
5446,8176,84128,2563,3,2017-11-22 05:22:25.0
5447,5795,6135,2049,2,2017-11-22 05:22:26.0
5448,6445,40464,3805,1,2017-11-22 05:22:27.0
5449,8959,51386,1728,4,2017-11-22 05:22:28.0
5450,8818,1306,1065,1,2017-11-22 05:22:29.0
5451,5960,51152,2709,4,2017-11-22 05:22:30.0
5452,8196,30538,4389,3,2017-11-22 05:22:31.0
5453,6235,44490,3132,4,2017-11-22 05:22:32.0
5454,6949,78860,833,3,2017-11-22 05:22:33.0
5455,8766,30236,1661,3,2017-11-22 05:22:34.0
5456,8578,52206,2926,3,2017-11-22 05:22:35.0
5457,7354,46408,1224,1,2017-11-22 05:22:36.0
5458,5925,13623,1170,3,2017-11-22 05:22:37.0
5459,7374,69725,3492,3,2017-11-22 05:22:38.0
5460,7053,23717,563,1,2017-11-22 05:22:39.0
5461,7154,40766,4839,1,2017-11-22 05:22:40.0
5462,5779,13121,1039,2,2017-11-22 05:22:41.0
5463,6314,71799,4596,5,2017-11-22 05:22:42.0
5464,7505,67941,3577,4,2017-11-22 05:22:43.0
5465,7739,58013,2531,4,2017-11-22 05:22:44.0
5466,5990,61350,4060,2,2017-11-22 05:22:45.0
5467,7884,17242,3724,2,2017-11-22 05:22:46.0
5468,8838,21380,4229,4,2017-11-22 05:22:47.0
5469,6168,10379,2956,5,2017-11-22 05:22:48.0
5470,6965,66477,1858,5,2017-11-22 05:22:49.0
5471,7687,60760,1154,3,2017-11-22 05:22:50.0
5472,8269,22369,714,3,2017-11-22 05:22:51.0
5473,6283,9593,2577,5,2017-11-22 05:22:52.0
5474,6492,27166,3988,1,2017-11-22 05:22:53.0
5475,7526,21972,1883,4,2017-11-22 05:22:54.0
5476,6640,47984,1022,1,2017-11-22 05:22:55.0
5477,8928,80982,3352,5,2017-11-22 05:22:56.0
5478,8795,85353,3703,2,2017-11-22 05:22:57.0
5479,7233,29639,4293,3,2017-11-22 05:22:58.0
5480,6647,11005,1982,4,2017-11-22 05:22:59.0
5481,8006,621,71,4,2017-11-22 05:23:00.0
5482,6964,53133,562,2,2017-11-22 05:23:01.0
5483,5707,50634,3154,3,2017-11-22 05:23:02.0
5484,8231,38598,4909,5,2017-11-22 05:23:03.0
5485,7154,10207,4839,1,2017-11-22 05:23:04.0
5486,6435,50983,808,3,2017-11-22 05:23:05.0
5487,6898,62391,2377,3,2017-11-22 05:23:06.0
5488,8047,31647,370,5,2017-11-22 05:23:07.0
5489,6582,32086,3224,4,2017-11-22 05:23:08.0
5490,8437,27397,4565,1,2017-11-22 05:23:09.0
5491,6731,17756,906,5,2017-11-22 05:23:10.0
5492,6204,37806,3510,1,2017-11-22 05:23:11.0
5493,7527,57102,647,1,2017-11-22 05:23:12.0
5494,8575,48919,2990,5,2017-11-22 05:23:13.0
5495,7553,12336,4305,5,2017-11-22 05:23:14.0
5496,8389,47212,699,4,2017-11-22 05:23:15.0
5497,8506,18018,4625,4,2017-11-22 05:23:16.0
5498,6187,69525,3464,5,2017-11-22 05:23:17.0
5499,7866,61694,1938,2,2017-11-22 05:23:18.0
5500,6247,30320,1236,2,2017-11-22 05:23:19.0
5501,7726,46608,2153,5,2017-11-22 05:23:20.0
5502,7679,36402,2640,4,2017-11-22 05:23:21.0
5503,8587,35014,4444,2,2017-11-22 05:23:22.0
5504,8806,4747,2490,2,2017-11-22 05:23:23.0
5505,5660,40866,1045,1,2017-11-22 05:23:24.0
5506,6969,83027,4436,2,2017-11-22 05:23:25.0
5507,7628,62886,3360,5,2017-11-22 05:23:26.0
5508,8479,71023,3018,1,2017-11-22 05:23:27.0
5509,7812,19535,448,2,2017-11-22 05:23:28.0
5510,7561,42049,946,4,2017-11-22 05:23:29.0
5511,7523,9990,4101,2,2017-11-22 05:23:30.0
5512,6867,43696,4507,4,2017-11-22 05:23:31.0
5513,7738,36629,923,3,2017-11-22 05:23:32.0
5514,7765,49426,1288,1,2017-11-22 05:23:33.0
5515,7103,85091,1205,1,2017-11-22 05:23:34.0
5516,8146,86813,530,2,2017-11-22 05:23:35.0
5517,5753,73854,1005,3,2017-11-22 05:23:36.0
5518,7960,35437,2078,2,2017-11-22 05:23:37.0
5519,7020,49564,546,2,2017-11-22 05:23:38.0
5520,8098,82361,1200,5,2017-11-22 05:23:39.0
5521,7627,19966,3257,1,2017-11-22 05:23:40.0
5522,7578,11238,163,3,2017-11-22 05:23:41.0
5523,8358,65044,549,5,2017-11-22 05:23:42.0
5524,7913,13348,148,2,2017-11-22 05:23:43.0
5525,8247,79724,99,5,2017-11-22 05:23:44.0
5526,7824,68299,720,3,2017-11-22 05:23:45.0
5527,5864,76933,651,4,2017-11-22 05:23:46.0
5528,6720,49574,4864,3,2017-11-22 05:23:47.0
5529,6436,68028,3024,4,2017-11-22 05:23:48.0
5530,8905,67963,2471,5,2017-11-22 05:23:49.0
5531,6295,10454,2706,4,2017-11-22 05:23:50.0
5532,7173,6553,540,5,2017-11-22 05:23:51.0
5533,7169,78259,1461,1,2017-11-22 05:23:52.0
5534,6830,37242,4204,1,2017-11-22 05:23:53.0
5535,7977,29666,3522,4,2017-11-22 05:23:54.0
5536,6340,58836,2732,3,2017-11-22 05:23:55.0
5537,7902,43574,1922,5,2017-11-22 05:23:56.0
5538,8181,22896,3731,2,2017-11-22 05:23:57.0
5539,8965,54419,846,1,2017-11-22 05:23:58.0
5540,5897,89042,2816,5,2017-11-22 05:23:59.0
5541,5644,74463,4001,5,2017-11-22 05:24:00.0
5542,6786,22887,3848,1,2017-11-22 05:24:01.0
5543,8278,80915,956,1,2017-11-22 05:24:02.0
5544,5712,9779,3491,2,2017-11-22 05:24:03.0
5545,7262,53537,150,4,2017-11-22 05:24:04.0
5546,7284,48382,1106,1,2017-11-22 05:24:05.0
5547,6285,30708,4412,2,2017-11-22 05:24:06.0
5548,7794,26904,2716,2,2017-11-22 05:24:07.0
5549,6248,49561,4886,4,2017-11-22 05:24:08.0
5550,6956,15582,536,1,2017-11-22 05:24:09.0
5551,7372,67419,1262,3,2017-11-22 05:24:10.0
5552,7722,43792,451,3,2017-11-22 05:24:11.0
5553,5708,61508,2319,4,2017-11-22 05:24:12.0
5554,7757,44493,3076,2,2017-11-22 05:24:13.0
5555,5889,26936,589,1,2017-11-22 05:24:14.0
5556,6855,15873,950,1,2017-11-22 05:24:15.0
5557,5910,61522,1769,4,2017-11-22 05:24:16.0
5558,8765,67276,327,1,2017-11-22 05:24:17.0
5559,7533,201,640,2,2017-11-22 05:24:18.0
5560,8829,48064,2398,1,2017-11-22 05:24:19.0
5561,6748,37578,160,1,2017-11-22 05:24:20.0
5562,7686,66532,1583,4,2017-11-22 05:24:21.0
5563,8644,62597,2434,4,2017-11-22 05:24:22.0
5564,7387,20392,2909,5,2017-11-22 05:24:23.0
5565,7061,5048,3421,5,2017-11-22 05:24:24.0
5566,8319,82842,3427,4,2017-11-22 05:24:25.0
5567,6880,3823,1163,3,2017-11-22 05:24:26.0
5568,7603,67419,2512,5,2017-11-22 05:24:27.0
5569,5644,85055,4001,3,2017-11-22 05:24:28.0
5570,8250,41362,4967,5,2017-11-22 05:24:29.0
5571,5889,80884,589,4,2017-11-22 05:24:30.0
5572,7822,35512,2390,1,2017-11-22 05:24:31.0
5573,7164,30249,2131,4,2017-11-22 05:24:32.0
5574,5692,83257,1129,2,2017-11-22 05:24:33.0
5575,5970,53839,1622,3,2017-11-22 05:24:34.0
5576,7579,4803,1122,1,2017-11-22 05:24:35.0
5577,8683,75212,784,2,2017-11-22 05:24:36.0
5578,7820,8214,1807,2,2017-11-22 05:24:37.0
5579,7118,62849,4452,3,2017-11-22 05:24:38.0
5580,6838,9200,4604,3,2017-11-22 05:24:39.0
5581,8392,35701,2757,5,2017-11-22 05:24:40.0
5582,7701,38020,2230,3,2017-11-22 05:24:41.0
5583,8496,8357,850,5,2017-11-22 05:24:42.0
5584,7964,63717,3855,4,2017-11-22 05:24:43.0
5585,6431,57347,2555,1,2017-11-22 05:24:44.0
5586,5741,56894,676,1,2017-11-22 05:24:45.0
5587,6313,71787,210,1,2017-11-22 05:24:46.0
5588,8558,16175,993,1,2017-11-22 05:24:47.0
5589,8575,63321,2990,5,2017-11-22 05:24:48.0
5590,6028,85304,1812,2,2017-11-22 05:24:49.0
5591,6430,6994,4004,3,2017-11-22 05:24:50.0
5592,8659,41685,3273,3,2017-11-22 05:24:51.0
5593,8261,6732,1384,3,2017-11-22 05:24:52.0
5594,7723,3047,612,4,2017-11-22 05:24:53.0
5595,7909,60325,1886,3,2017-11-22 05:24:54.0
5596,6005,37876,2630,2,2017-11-22 05:24:55.0
5597,7505,40665,3577,2,2017-11-22 05:24:56.0
5598,6267,86625,1099,1,2017-11-22 05:24:57.0
5599,7820,43435,1807,5,2017-11-22 05:24:58.0
5600,6717,72574,2193,4,2017-11-22 05:24:59.0
5601,6526,50482,3735,1,2017-11-22 05:25:00.0
5602,6236,46470,4313,1,2017-11-22 05:25:01.0
5603,7112,25517,4023,3,2017-11-22 05:25:02.0
5604,8073,27016,2223,5,2017-11-22 05:25:03.0
5605,8609,76524,3896,1,2017-11-22 05:25:04.0
5606,6902,71010,255,1,2017-11-22 05:25:05.0
5607,8561,16898,421,2,2017-11-22 05:25:06.0
5608,5819,24053,4338,5,2017-11-22 05:25:07.0
5609,5984,34221,3446,2,2017-11-22 05:25:08.0
5610,5983,31808,1210,2,2017-11-22 05:25:09.0
5611,8300,69247,4214,2,2017-11-22 05:25:10.0
5612,8665,65703,1945,4,2017-11-22 05:25:11.0
5613,7295,89,3795,2,2017-11-22 05:25:12.0
5614,6665,72457,4821,1,2017-11-22 05:25:13.0
5615,7502,82090,3128,1,2017-11-22 05:25:14.0
5616,8485,12603,1769,2,2017-11-22 05:25:15.0
5617,6122,57594,2930,2,2017-11-22 05:25:16.0
5618,6235,13420,3132,3,2017-11-22 05:25:17.0
5619,8532,45228,2239,3,2017-11-22 05:25:18.0
5620,5995,77738,1120,5,2017-11-22 05:25:19.0
5621,8793,47873,1228,3,2017-11-22 05:25:20.0
5622,6635,85572,2538,3,2017-11-22 05:25:21.0
5623,6109,49820,4006,2,2017-11-22 05:25:22.0
5624,8458,48241,4500,3,2017-11-22 05:25:23.0
5625,6427,35363,2695,3,2017-11-22 05:25:24.0
5626,6961,74640,2926,4,2017-11-22 05:25:25.0
5627,6436,343,3024,4,2017-11-22 05:25:26.0
5628,8082,57760,2344,3,2017-11-22 05:25:27.0
5629,8188,64425,2587,3,2017-11-22 05:25:28.0
5630,6461,69962,1719,4,2017-11-22 05:25:29.0
5631,7103,56611,1205,3,2017-11-22 05:25:30.0
5632,5943,88447,3072,2,2017-11-22 05:25:31.0
5633,8070,74615,3102,2,2017-11-22 05:25:32.0
5634,8139,29032,2139,2,2017-11-22 05:25:33.0
5635,7395,26890,1359,3,2017-11-22 05:25:34.0
5636,7333,55919,1022,2,2017-11-22 05:25:35.0
5637,8556,39461,410,1,2017-11-22 05:25:36.0
5638,8818,55980,1065,1,2017-11-22 05:25:37.0
5639,6483,25458,1665,1,2017-11-22 05:25:38.0
5640,7458,71329,840,1,2017-11-22 05:25:39.0
5641,8280,13275,2891,5,2017-11-22 05:25:40.0
5642,6272,55873,3254,5,2017-11-22 05:25:41.0
5643,8851,49992,4612,2,2017-11-22 05:25:42.0
5644,8934,34222,3070,1,2017-11-22 05:25:43.0
5645,5744,41002,1925,2,2017-11-22 05:25:44.0
5646,8604,27542,619,2,2017-11-22 05:25:45.0
5647,6645,50499,1080,1,2017-11-22 05:25:46.0
5648,8936,4224,528,1,2017-11-22 05:25:47.0
5649,6765,23531,1471,3,2017-11-22 05:25:48.0
5650,8653,22120,3095,1,2017-11-22 05:25:49.0
5651,8792,20600,3408,4,2017-11-22 05:25:50.0
5652,5683,77758,1163,1,2017-11-22 05:25:51.0
5653,7613,70506,2992,1,2017-11-22 05:25:52.0
5654,5877,17885,1538,2,2017-11-22 05:25:53.0
5655,6698,49965,156,1,2017-11-22 05:25:54.0
5656,7912,5964,2670,3,2017-11-22 05:25:55.0
5657,5750,62984,3180,4,2017-11-22 05:25:56.0
5658,6879,10588,4937,5,2017-11-22 05:25:57.0
5659,5912,74093,1828,5,2017-11-22 05:25:58.0
5660,7720,35928,1450,3,2017-11-22 05:25:59.0
5661,8770,74935,124,2,2017-11-22 05:26:00.0
5662,6045,28599,3348,5,2017-11-22 05:26:01.0
5663,8935,58658,3574,5,2017-11-22 05:26:02.0
5664,8093,74822,4650,3,2017-11-22 05:26:03.0
5665,5909,26227,4479,1,2017-11-22 05:26:04.0
5666,7921,71845,1700,2,2017-11-22 05:26:05.0
5667,8324,88828,336,5,2017-11-22 05:26:06.0
5668,7960,54037,2078,4,2017-11-22 05:26:07.0
5669,7729,68289,804,1,2017-11-22 05:26:08.0
5670,8806,63077,2490,5,2017-11-22 05:26:09.0
5671,7554,37002,2793,2,2017-11-22 05:26:10.0
5672,7472,50727,4840,1,2017-11-22 05:26:11.0
5673,8677,42892,252,4,2017-11-22 05:26:12.0
5674,6556,82214,1849,1,2017-11-22 05:26:13.0
5675,8887,23312,2590,3,2017-11-22 05:26:14.0
5676,5690,59620,2774,2,2017-11-22 05:26:15.0
5677,8576,40410,4494,1,2017-11-22 05:26:16.0
5678,7244,23724,2668,3,2017-11-22 05:26:17.0
5679,6710,68238,1456,5,2017-11-22 05:26:18.0
5680,8766,25954,1661,5,2017-11-22 05:26:19.0
5681,8902,42442,740,3,2017-11-22 05:26:20.0
5682,6631,39442,724,5,2017-11-22 05:26:21.0
5683,7195,29597,2642,2,2017-11-22 05:26:22.0
5684,6908,2187,2605,3,2017-11-22 05:26:23.0
5685,5888,68246,1445,3,2017-11-22 05:26:24.0
5686,6631,52102,724,5,2017-11-22 05:26:25.0
5687,7967,55916,1354,1,2017-11-22 05:26:26.0
5688,7831,38027,1967,5,2017-11-22 05:26:27.0
5689,7025,45225,3172,5,2017-11-22 05:26:28.0
5690,8081,87268,3479,2,2017-11-22 05:26:29.0
5691,7939,10776,1315,1,2017-11-22 05:26:30.0
5692,6150,66575,4957,4,2017-11-22 05:26:31.0
5693,7219,2972,243,5,2017-11-22 05:26:32.0
5694,8694,80901,2459,1,2017-11-22 05:26:33.0
5695,6889,56879,4294,4,2017-11-22 05:26:34.0
5696,8390,58388,2814,2,2017-11-22 05:26:35.0
5697,6591,71037,3421,5,2017-11-22 05:26:36.0
5698,6458,10300,1619,1,2017-11-22 05:26:37.0
5699,8534,87647,2519,1,2017-11-22 05:26:38.0
5700,8943,32780,1810,4,2017-11-22 05:26:39.0
5701,7753,57498,70,5,2017-11-22 05:26:40.0
5702,7597,78143,2290,4,2017-11-22 05:26:41.0
5703,6695,6112,4368,2,2017-11-22 05:26:42.0
5704,6461,55896,1719,2,2017-11-22 05:26:43.0
5705,8671,10428,3933,3,2017-11-22 05:26:44.0
5706,8704,74059,1683,1,2017-11-22 05:26:45.0
5707,8196,59138,4389,4,2017-11-22 05:26:46.0
5708,8851,3155,4612,1,2017-11-22 05:26:47.0
5709,7845,33362,3290,1,2017-11-22 05:26:48.0
5710,7300,52164,1958,4,2017-11-22 05:26:49.0
5711,5644,70286,4001,5,2017-11-22 05:26:50.0
5712,7097,58859,2433,1,2017-11-22 05:26:51.0
5713,7369,79235,4528,1,2017-11-22 05:26:52.0
5714,7929,2914,4514,3,2017-11-22 05:26:53.0
5715,7416,9895,1724,1,2017-11-22 05:26:54.0
5716,7601,76568,2812,1,2017-11-22 05:26:55.0
5717,6850,22859,2058,1,2017-11-22 05:26:56.0
5718,6792,81497,2139,5,2017-11-22 05:26:57.0
5719,5889,8463,589,1,2017-11-22 05:26:58.0
5720,6615,50888,4249,3,2017-11-22 05:26:59.0
5721,8895,43510,4448,2,2017-11-22 05:27:00.0
5722,8585,85368,4080,5,2017-11-22 05:27:01.0
5723,5788,44944,2677,2,2017-11-22 05:27:02.0
5724,7690,28160,1836,2,2017-11-22 05:27:03.0
5725,7603,38011,2512,3,2017-11-22 05:27:04.0
5726,6147,29518,356,2,2017-11-22 05:27:05.0
5727,8746,83466,2237,4,2017-11-22 05:27:06.0
5728,6029,12624,4323,2,2017-11-22 05:27:07.0
5729,6962,64279,223,1,2017-11-22 05:27:08.0
5730,8089,26776,3980,4,2017-11-22 05:27:09.0
5731,7319,18266,1213,4,2017-11-22 05:27:10.0
5732,5912,12268,1828,4,2017-11-22 05:27:11.0
5733,5620,89214,3135,5,2017-11-22 05:27:12.0
5734,7546,24337,329,1,2017-11-22 05:27:13.0
5735,7231,48893,3914,4,2017-11-22 05:27:14.0
5736,7737,58451,233,5,2017-11-22 05:27:15.0
5737,8340,72647,4942,1,2017-11-22 05:27:16.0
5738,7380,57059,564,4,2017-11-22 05:27:17.0
5739,7712,25059,4859,3,2017-11-22 05:27:18.0
5740,8434,25491,1625,3,2017-11-22 05:27:19.0
5741,6491,21180,4288,1,2017-11-22 05:27:20.0
5742,6236,83233,4313,5,2017-11-22 05:27:21.0
5743,7598,61404,2283,1,2017-11-22 05:27:22.0
5744,7737,26012,233,4,2017-11-22 05:27:23.0
5745,5980,2807,3621,4,2017-11-22 05:27:24.0
5746,8202,71923,4644,3,2017-11-22 05:27:25.0
5747,6808,82260,4543,5,2017-11-22 05:27:26.0
5748,7040,51019,2831,3,2017-11-22 05:27:27.0
5749,7966,51282,185,3,2017-11-22 05:27:28.0
5750,8144,4217,3799,3,2017-11-22 05:27:29.0
5751,7430,55984,447,2,2017-11-22 05:27:30.0
5752,7384,12229,3953,2,2017-11-22 05:27:31.0
5753,6110,84162,2920,3,2017-11-22 05:27:32.0
5754,6441,89690,4446,4,2017-11-22 05:27:33.0
5755,8113,35670,969,3,2017-11-22 05:27:34.0
5756,6427,41168,2695,5,2017-11-22 05:27:35.0
5757,5925,6075,1170,3,2017-11-22 05:27:36.0
5758,7551,84612,2786,2,2017-11-22 05:27:37.0
5759,7039,40570,3641,4,2017-11-22 05:27:38.0
5760,7851,72448,1687,2,2017-11-22 05:27:39.0
5761,7346,55424,1811,5,2017-11-22 05:27:40.0
5762,7278,314,3705,3,2017-11-22 05:27:41.0
5763,8557,9195,3916,3,2017-11-22 05:27:42.0
5764,5954,72266,2177,4,2017-11-22 05:27:43.0
5765,5778,55390,293,3,2017-11-22 05:27:44.0
5766,7664,48652,1946,3,2017-11-22 05:27:45.0
5767,8674,9914,4642,4,2017-11-22 05:27:46.0
5768,6049,61081,4148,1,2017-11-22 05:27:47.0
5769,8506,31408,4625,1,2017-11-22 05:27:48.0
5770,7244,49642,2668,5,2017-11-22 05:27:49.0
5771,7328,33902,903,1,2017-11-22 05:27:50.0
5772,7033,29185,2064,3,2017-11-22 05:27:51.0
5773,6953,66103,3200,5,2017-11-22 05:27:52.0
5774,7864,46171,3240,2,2017-11-22 05:27:53.0
5775,8561,62590,421,5,2017-11-22 05:27:54.0
5776,6780,65495,1739,3,2017-11-22 05:27:55.0
5777,7631,52006,4325,3,2017-11-22 05:27:56.0
5778,6761,34501,2809,2,2017-11-22 05:27:57.0
5779,7581,79813,2249,4,2017-11-22 05:27:58.0
5780,8460,38968,1439,4,2017-11-22 05:27:59.0
5781,7376,11801,3688,1,2017-11-22 05:28:00.0
5782,5917,58712,4425,3,2017-11-22 05:28:01.0
5783,6739,40452,1246,2,2017-11-22 05:28:02.0
5784,8857,74901,324,1,2017-11-22 05:28:03.0
5785,6019,19401,3373,5,2017-11-22 05:28:04.0
5786,7113,64640,379,3,2017-11-22 05:28:05.0
5787,6807,75005,4297,2,2017-11-22 05:28:06.0
5788,6821,62689,4364,2,2017-11-22 05:28:07.0
5789,5926,89034,1229,4,2017-11-22 05:28:08.0
5790,5639,16721,2122,5,2017-11-22 05:28:09.0
5791,6670,13852,3755,4,2017-11-22 05:28:10.0
5792,6779,17071,2729,3,2017-11-22 05:28:11.0
5793,7191,26264,1783,4,2017-11-22 05:28:12.0
5794,7072,9041,2910,1,2017-11-22 05:28:13.0
5795,7088,46660,1294,4,2017-11-22 05:28:14.0
5796,5997,10289,2555,2,2017-11-22 05:28:15.0
5797,6628,10602,2358,3,2017-11-22 05:28:16.0
5798,6618,21284,4848,1,2017-11-22 05:28:17.0
5799,7191,88901,1783,4,2017-11-22 05:28:18.0
5800,7527,54473,647,3,2017-11-22 05:28:19.0
5801,6655,30593,584,2,2017-11-22 05:28:20.0
5802,7326,13990,845,4,2017-11-22 05:28:21.0
5803,8137,41709,1575,3,2017-11-22 05:28:22.0
5804,8708,84201,2656,2,2017-11-22 05:28:23.0
5805,5822,15835,4211,1,2017-11-22 05:28:24.0
5806,8619,41757,4323,1,2017-11-22 05:28:25.0
5807,7054,13956,2220,1,2017-11-22 05:28:26.0
5808,6677,11651,1017,4,2017-11-22 05:28:27.0
5809,6897,14831,3760,5,2017-11-22 05:28:28.0
5810,7333,39173,1022,5,2017-11-22 05:28:29.0
5811,6371,64803,2380,3,2017-11-22 05:28:30.0
5812,6907,25352,3020,1,2017-11-22 05:28:31.0
5813,6472,35454,4821,3,2017-11-22 05:28:32.0
5814,6035,54483,2136,2,2017-11-22 05:28:33.0
5815,6381,7135,4065,2,2017-11-22 05:28:34.0
5816,5612,47363,473,1,2017-11-22 05:28:35.0
5817,7464,67752,991,1,2017-11-22 05:28:36.0
5818,8860,39043,211,1,2017-11-22 05:28:37.0
5819,6925,72842,4725,2,2017-11-22 05:28:38.0
5820,5981,6649,1574,1,2017-11-22 05:28:39.0
5821,5802,82658,534,1,2017-11-22 05:28:40.0
5822,5779,1848,1039,4,2017-11-22 05:28:41.0
5823,7340,77058,3799,5,2017-11-22 05:28:42.0
5824,8230,34302,3992,3,2017-11-22 05:28:43.0
5825,6645,40119,1080,2,2017-11-22 05:28:44.0
5826,8663,35185,4018,1,2017-11-22 05:28:45.0
5827,6143,82571,4503,1,2017-11-22 05:28:46.0
5828,8421,64382,1292,3,2017-11-22 05:28:47.0
5829,8132,45399,2891,1,2017-11-22 05:28:48.0
5830,7115,10278,3987,2,2017-11-22 05:28:49.0
5831,5654,21735,1777,4,2017-11-22 05:28:50.0
5832,7918,53045,1334,3,2017-11-22 05:28:51.0
5833,6150,7775,4957,5,2017-11-22 05:28:52.0
